mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
2795470	RECOG_TARGET	n/a	LTP063	ltpFR	15	3	1	WIRE	1616	1	5	0	n/a	n/a	n/a	n/a	n/a
2796122	RECOG_RESP	n/a	LTP063	ltpFR	15	3	1	WIRE	1616	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2796745	RECOG_CONF	n/a	LTP063	ltpFR	15	3	1	WIRE	1616	n/a	5	0	n/a	n/a	n/a	n/a	n/a
2798128	RECOG_TARGET	n/a	LTP063	ltpFR	15	3	0	SAPPHIRE	1234	1	5	0	n/a	n/a	n/a	n/a	n/a
2798646	RECOG_RESP	n/a	LTP063	ltpFR	15	3	0	SAPPHIRE	1234	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2799190	RECOG_CONF	n/a	LTP063	ltpFR	15	3	0	SAPPHIRE	1234	n/a	5	0	n/a	n/a	n/a	n/a	n/a
2800785	RECOG_LURE	n/a	LTP063	ltpFR	15	3	n/a	BAG	69	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2801425	RECOG_RESP	n/a	LTP063	ltpFR	15	3	n/a	BAG	69	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2801854	RECOG_CONF	n/a	LTP063	ltpFR	15	3	n/a	BAG	69	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2803509	RECOG_TARGET	n/a	LTP063	ltpFR	15	3	0	PALM	1007	1	5	1	n/a	n/a	n/a	n/a	n/a
2804024	RECOG_RESP	n/a	LTP063	ltpFR	15	3	0	PALM	1007	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2804647	RECOG_CONF	n/a	LTP063	ltpFR	15	3	0	PALM	1007	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2806108	RECOG_LURE	n/a	LTP063	ltpFR	15	3	n/a	STRAW	1390	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2806867	RECOG_RESP	n/a	LTP063	ltpFR	15	3	n/a	STRAW	1390	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2807481	RECOG_CONF	n/a	LTP063	ltpFR	15	3	n/a	STRAW	1390	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2808966	RECOG_LURE	n/a	LTP063	ltpFR	15	3	n/a	KIWI	781	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2809591	RECOG_RESP	n/a	LTP063	ltpFR	15	3	n/a	KIWI	781	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2810102	RECOG_CONF	n/a	LTP063	ltpFR	15	3	n/a	KIWI	781	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2811631	RECOG_TARGET	n/a	LTP063	ltpFR	15	3	0	SCROLL	1257	1	5	1	n/a	n/a	n/a	n/a	n/a
2812190	RECOG_RESP	n/a	LTP063	ltpFR	15	3	0	SCROLL	1257	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2812779	RECOG_CONF	n/a	LTP063	ltpFR	15	3	0	SCROLL	1257	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2814239	RECOG_TARGET	n/a	LTP063	ltpFR	15	3	0	SUPPER	1411	1	5	1	n/a	n/a	n/a	n/a	n/a
2814839	RECOG_RESP	n/a	LTP063	ltpFR	15	3	0	SUPPER	1411	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2815463	RECOG_CONF	n/a	LTP063	ltpFR	15	3	0	SUPPER	1411	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2816896	RECOG_LURE	n/a	LTP063	ltpFR	15	3	n/a	COB	334	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2817772	RECOG_RESP	n/a	LTP063	ltpFR	15	3	n/a	COB	334	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2818915	RECOG_CONF	n/a	LTP063	ltpFR	15	3	n/a	COB	334	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2820561	RECOG_TARGET	n/a	LTP063	ltpFR	15	3	1	DOG	480	1	5	1	n/a	n/a	n/a	n/a	n/a
2821210	RECOG_RESP	n/a	LTP063	ltpFR	15	3	1	DOG	480	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2821858	RECOG_CONF	n/a	LTP063	ltpFR	15	3	1	DOG	480	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2824859	REC_START	n/a	LTP063	ltpFR	15	4	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2824893	RECOG_TARGET	n/a	LTP063	ltpFR	15	4	-1	TANK	1432	1	5	-1	n/a	n/a	n/a	n/a	n/a
2825447	RECOG_RESP	n/a	LTP063	ltpFR	15	4	-1	TANK	1432	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
2826021	RECOG_CONF	n/a	LTP063	ltpFR	15	4	-1	TANK	1432	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
2827409	RECOG_TARGET	n/a	LTP063	ltpFR	15	4	0	PUMP	1141	1	5	1	n/a	n/a	n/a	n/a	n/a
2827992	RECOG_RESP	n/a	LTP063	ltpFR	15	4	0	PUMP	1141	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2828615	RECOG_CONF	n/a	LTP063	ltpFR	15	4	0	PUMP	1141	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2830050	RECOG_TARGET	n/a	LTP063	ltpFR	15	4	1	KNAPSACK	783	1	5	0	n/a	n/a	n/a	n/a	n/a
2830915	RECOG_RESP	n/a	LTP063	ltpFR	15	4	1	KNAPSACK	783	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2831569	RECOG_CONF	n/a	LTP063	ltpFR	15	4	1	KNAPSACK	783	n/a	5	0	n/a	n/a	n/a	n/a	n/a
2833074	RECOG_TARGET	n/a	LTP063	ltpFR	15	4	0	SOFA	1342	1	5	1	n/a	n/a	n/a	n/a	n/a
2833604	RECOG_RESP	n/a	LTP063	ltpFR	15	4	0	SOFA	1342	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2834203	RECOG_CONF	n/a	LTP063	ltpFR	15	4	0	SOFA	1342	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2835639	RECOG_TARGET	n/a	LTP063	ltpFR	15	4	1	GROCERY	664	1	5	0	n/a	n/a	n/a	n/a	n/a
2836143	RECOG_RESP	n/a	LTP063	ltpFR	15	4	1	GROCERY	664	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2836727	RECOG_CONF	n/a	LTP063	ltpFR	15	4	1	GROCERY	664	n/a	5	0	n/a	n/a	n/a	n/a	n/a
2838139	RECOG_TARGET	n/a	LTP063	ltpFR	15	4	0	BEET	115	1	5	0	n/a	n/a	n/a	n/a	n/a
2838593	RECOG_RESP	n/a	LTP063	ltpFR	15	4	0	BEET	115	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2839201	RECOG_CONF	n/a	LTP063	ltpFR	15	4	0	BEET	115	n/a	5	0	n/a	n/a	n/a	n/a	n/a
2840687	RECOG_TARGET	n/a	LTP063	ltpFR	15	4	1	DIAL	457	1	5	0	n/a	n/a	n/a	n/a	n/a
2841147	RECOG_RESP	n/a	LTP063	ltpFR	15	4	1	DIAL	457	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2841745	RECOG_CONF	n/a	LTP063	ltpFR	15	4	1	DIAL	457	n/a	5	0	n/a	n/a	n/a	n/a	n/a
2843120	RECOG_LURE	n/a	LTP063	ltpFR	15	4	n/a	BROOK	177	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2843826	RECOG_RESP	n/a	LTP063	ltpFR	15	4	n/a	BROOK	177	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2844429	RECOG_CONF	n/a	LTP063	ltpFR	15	4	n/a	BROOK	177	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2845869	RECOG_TARGET	n/a	LTP063	ltpFR	15	4	-1	BASKET	95	1	5	-1	n/a	n/a	n/a	n/a	n/a
2846540	RECOG_RESP	n/a	LTP063	ltpFR	15	4	-1	BASKET	95	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
2847153	RECOG_CONF	n/a	LTP063	ltpFR	15	4	-1	BASKET	95	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
2848618	RECOG_TARGET	n/a	LTP063	ltpFR	15	4	0	JEEP	753	1	5	1	n/a	n/a	n/a	n/a	n/a
2849069	RECOG_RESP	n/a	LTP063	ltpFR	15	4	0	JEEP	753	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2849697	RECOG_CONF	n/a	LTP063	ltpFR	15	4	0	JEEP	753	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2851076	RECOG_TARGET	n/a	LTP063	ltpFR	15	4	0	NEPTUNE	943	1	5	1	n/a	n/a	n/a	n/a	n/a
2851598	RECOG_RESP	n/a	LTP063	ltpFR	15	4	0	NEPTUNE	943	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2852192	RECOG_CONF	n/a	LTP063	ltpFR	15	4	0	NEPTUNE	943	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2853600	RECOG_LURE	n/a	LTP063	ltpFR	15	4	n/a	SAND	1230	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2854247	RECOG_RESP	n/a	LTP063	ltpFR	15	4	n/a	SAND	1230	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2854786	RECOG_CONF	n/a	LTP063	ltpFR	15	4	n/a	SAND	1230	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2856299	RECOG_LURE	n/a	LTP063	ltpFR	15	4	n/a	LABEL	790	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2856996	RECOG_RESP	n/a	LTP063	ltpFR	15	4	n/a	LABEL	790	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2857699	RECOG_CONF	n/a	LTP063	ltpFR	15	4	n/a	LABEL	790	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2859131	RECOG_LURE	n/a	LTP063	ltpFR	15	4	n/a	BUBBLE	183	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2859774	RECOG_RESP	n/a	LTP063	ltpFR	15	4	n/a	BUBBLE	183	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2860423	RECOG_CONF	n/a	LTP063	ltpFR	15	4	n/a	BUBBLE	183	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2861864	RECOG_LURE	n/a	LTP063	ltpFR	15	4	n/a	SCREEN	1253	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2862523	RECOG_RESP	n/a	LTP063	ltpFR	15	4	n/a	SCREEN	1253	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2863217	RECOG_CONF	n/a	LTP063	ltpFR	15	4	n/a	SCREEN	1253	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2864621	RECOG_TARGET	n/a	LTP063	ltpFR	15	4	0	MOUTH	926	1	5	0	n/a	n/a	n/a	n/a	n/a
2865172	RECOG_RESP	n/a	LTP063	ltpFR	15	4	0	MOUTH	926	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2865811	RECOG_CONF	n/a	LTP063	ltpFR	15	4	0	MOUTH	926	n/a	5	0	n/a	n/a	n/a	n/a	n/a
2867253	RECOG_TARGET	n/a	LTP063	ltpFR	15	4	-1	MONUMENT	913	1	5	-1	n/a	n/a	n/a	n/a	n/a
2867821	RECOG_RESP	n/a	LTP063	ltpFR	15	4	-1	MONUMENT	913	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
2868435	RECOG_CONF	n/a	LTP063	ltpFR	15	4	-1	MONUMENT	913	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
2869994	RECOG_LURE	n/a	LTP063	ltpFR	15	4	n/a	BALL	73	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2870620	RECOG_RESP	n/a	LTP063	ltpFR	15	4	n/a	BALL	73	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2871418	RECOG_CONF	n/a	LTP063	ltpFR	15	4	n/a	BALL	73	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2872960	RECOG_LURE	n/a	LTP063	ltpFR	15	4	n/a	SCAPEGOAT	1244	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2873628	RECOG_RESP	n/a	LTP063	ltpFR	15	4	n/a	SCAPEGOAT	1244	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2874351	RECOG_CONF	n/a	LTP063	ltpFR	15	4	n/a	SCAPEGOAT	1244	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2875775	RECOG_LURE	n/a	LTP063	ltpFR	15	4	n/a	CELLAR	267	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2876407	RECOG_RESP	n/a	LTP063	ltpFR	15	4	n/a	CELLAR	267	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2877115	RECOG_CONF	n/a	LTP063	ltpFR	15	4	n/a	CELLAR	267	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2880248	REC_START	n/a	LTP063	ltpFR	15	5	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2880282	RECOG_TARGET	n/a	LTP063	ltpFR	15	5	0	SNACK	1331	1	5	0	n/a	n/a	n/a	n/a	n/a
2880866	RECOG_RESP	n/a	LTP063	ltpFR	15	5	0	SNACK	1331	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2881480	RECOG_CONF	n/a	LTP063	ltpFR	15	5	0	SNACK	1331	n/a	5	0	n/a	n/a	n/a	n/a	n/a
2882856	RECOG_LURE	n/a	LTP063	ltpFR	15	5	n/a	ACORN	3	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2883401	RECOG_RESP	n/a	LTP063	ltpFR	15	5	n/a	ACORN	3	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2884004	RECOG_CONF	n/a	LTP063	ltpFR	15	5	n/a	ACORN	3	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2885372	RECOG_TARGET	n/a	LTP063	ltpFR	15	5	-1	CRYSTAL	418	1	5	-1	n/a	n/a	n/a	n/a	n/a
2885935	RECOG_RESP	n/a	LTP063	ltpFR	15	5	-1	CRYSTAL	418	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
2886539	RECOG_CONF	n/a	LTP063	ltpFR	15	5	-1	CRYSTAL	418	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
2887938	RECOG_TARGET	n/a	LTP063	ltpFR	15	5	0	RODENT	1204	1	5	0	n/a	n/a	n/a	n/a	n/a
2888489	RECOG_RESP	n/a	LTP063	ltpFR	15	5	0	RODENT	1204	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2889212	RECOG_CONF	n/a	LTP063	ltpFR	15	5	0	RODENT	1204	n/a	5	0	n/a	n/a	n/a	n/a	n/a
2890653	RECOG_LURE	n/a	LTP063	ltpFR	15	5	n/a	LIST	830	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2891338	RECOG_RESP	n/a	LTP063	ltpFR	15	5	n/a	LIST	830	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2891956	RECOG_CONF	n/a	LTP063	ltpFR	15	5	n/a	LIST	830	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2893361	RECOG_TARGET	n/a	LTP063	ltpFR	15	5	1	CELERY	266	1	5	1	n/a	n/a	n/a	n/a	n/a
2893892	RECOG_RESP	n/a	LTP063	ltpFR	15	5	1	CELERY	266	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2894510	RECOG_CONF	n/a	LTP063	ltpFR	15	5	1	CELERY	266	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2895918	RECOG_TARGET	n/a	LTP063	ltpFR	15	5	0	MARSH	874	1	5	1	n/a	n/a	n/a	n/a	n/a
2896421	RECOG_RESP	n/a	LTP063	ltpFR	15	5	0	MARSH	874	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2897045	RECOG_CONF	n/a	LTP063	ltpFR	15	5	0	MARSH	874	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2898534	RECOG_TARGET	n/a	LTP063	ltpFR	15	5	1	SKYSCRAPER	1322	1	5	0	n/a	n/a	n/a	n/a	n/a
2899085	RECOG_RESP	n/a	LTP063	ltpFR	15	5	1	SKYSCRAPER	1322	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2899709	RECOG_CONF	n/a	LTP063	ltpFR	15	5	1	SKYSCRAPER	1322	n/a	5	0	n/a	n/a	n/a	n/a	n/a
2901150	RECOG_TARGET	n/a	LTP063	ltpFR	15	5	1	CHICK	296	1	5	0	n/a	n/a	n/a	n/a	n/a
2901699	RECOG_RESP	n/a	LTP063	ltpFR	15	5	1	CHICK	296	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2902313	RECOG_CONF	n/a	LTP063	ltpFR	15	5	1	CHICK	296	n/a	5	0	n/a	n/a	n/a	n/a	n/a
2903749	RECOG_TARGET	n/a	LTP063	ltpFR	15	5	1	SLUG	1329	1	5	1	n/a	n/a	n/a	n/a	n/a
2904393	RECOG_RESP	n/a	LTP063	ltpFR	15	5	1	SLUG	1329	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2905056	RECOG_CONF	n/a	LTP063	ltpFR	15	5	1	SLUG	1329	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2906439	RECOG_TARGET	n/a	LTP063	ltpFR	15	5	0	SWEATER	1419	1	5	1	n/a	n/a	n/a	n/a	n/a
2907147	RECOG_RESP	n/a	LTP063	ltpFR	15	5	0	SWEATER	1419	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2907790	RECOG_CONF	n/a	LTP063	ltpFR	15	5	0	SWEATER	1419	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2909188	RECOG_TARGET	n/a	LTP063	ltpFR	15	5	-1	CHERRY	293	1	5	-1	n/a	n/a	n/a	n/a	n/a
2909676	RECOG_RESP	n/a	LTP063	ltpFR	15	5	-1	CHERRY	293	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
2910285	RECOG_CONF	n/a	LTP063	ltpFR	15	5	-1	CHERRY	293	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
2911654	RECOG_LURE	n/a	LTP063	ltpFR	15	5	n/a	GRAVEL	659	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2912430	RECOG_RESP	n/a	LTP063	ltpFR	15	5	n/a	GRAVEL	659	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2913058	RECOG_CONF	n/a	LTP063	ltpFR	15	5	n/a	GRAVEL	659	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2914462	RECOG_TARGET	n/a	LTP063	ltpFR	15	5	1	COCOON	339	1	5	0	n/a	n/a	n/a	n/a	n/a
2916066	RECOG_RESP	n/a	LTP063	ltpFR	15	5	1	COCOON	339	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2916730	RECOG_CONF	n/a	LTP063	ltpFR	15	5	1	COCOON	339	n/a	5	0	n/a	n/a	n/a	n/a	n/a
2918102	RECOG_TARGET	n/a	LTP063	ltpFR	15	5	-1	DIPLOMA	470	1	5	-1	n/a	n/a	n/a	n/a	n/a
2918661	RECOG_RESP	n/a	LTP063	ltpFR	15	5	-1	DIPLOMA	470	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
2919244	RECOG_CONF	n/a	LTP063	ltpFR	15	5	-1	DIPLOMA	470	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
2920675	RECOG_TARGET	n/a	LTP063	ltpFR	15	5	-1	GHOST	634	1	5	-1	n/a	n/a	n/a	n/a	n/a
2921235	RECOG_RESP	n/a	LTP063	ltpFR	15	5	-1	GHOST	634	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
2921858	RECOG_CONF	n/a	LTP063	ltpFR	15	5	-1	GHOST	634	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
2923300	RECOG_LURE	n/a	LTP063	ltpFR	15	5	n/a	PITCHFORK	1078	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2924043	RECOG_RESP	n/a	LTP063	ltpFR	15	5	n/a	PITCHFORK	1078	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2924792	RECOG_CONF	n/a	LTP063	ltpFR	15	5	n/a	PITCHFORK	1078	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2926291	RECOG_LURE	n/a	LTP063	ltpFR	15	5	n/a	GALAXY	617	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2926897	RECOG_RESP	n/a	LTP063	ltpFR	15	5	n/a	GALAXY	617	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2927555	RECOG_CONF	n/a	LTP063	ltpFR	15	5	n/a	GALAXY	617	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2929006	RECOG_LURE	n/a	LTP063	ltpFR	15	5	n/a	PERFUME	1049	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2929810	RECOG_RESP	n/a	LTP063	ltpFR	15	5	n/a	PERFUME	1049	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2930489	RECOG_CONF	n/a	LTP063	ltpFR	15	5	n/a	PERFUME	1049	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2931872	RECOG_TARGET	n/a	LTP063	ltpFR	15	5	0	WAITRESS	1581	1	5	1	n/a	n/a	n/a	n/a	n/a
2932499	RECOG_RESP	n/a	LTP063	ltpFR	15	5	0	WAITRESS	1581	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2933153	RECOG_CONF	n/a	LTP063	ltpFR	15	5	0	WAITRESS	1581	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2936133	REC_START	n/a	LTP063	ltpFR	15	6	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2936162	RECOG_TARGET	n/a	LTP063	ltpFR	15	6	0	JAW	751	1	5	1	n/a	n/a	n/a	n/a	n/a
2937006	RECOG_RESP	n/a	LTP063	ltpFR	15	6	0	JAW	751	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2937664	RECOG_CONF	n/a	LTP063	ltpFR	15	6	0	JAW	751	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2939053	RECOG_TARGET	n/a	LTP063	ltpFR	15	6	-1	TAIL	1430	1	5	-1	n/a	n/a	n/a	n/a	n/a
2939640	RECOG_RESP	n/a	LTP063	ltpFR	15	6	-1	TAIL	1430	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
2940298	RECOG_CONF	n/a	LTP063	ltpFR	15	6	-1	TAIL	1430	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
2941676	RECOG_TARGET	n/a	LTP063	ltpFR	15	6	-1	BIRD	129	1	5	-1	n/a	n/a	n/a	n/a	n/a
2942219	RECOG_RESP	n/a	LTP063	ltpFR	15	6	-1	BIRD	129	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
2942813	RECOG_CONF	n/a	LTP063	ltpFR	15	6	-1	BIRD	129	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
2944318	RECOG_TARGET	n/a	LTP063	ltpFR	15	6	1	OX	994	1	5	1	n/a	n/a	n/a	n/a	n/a
2944898	RECOG_RESP	n/a	LTP063	ltpFR	15	6	1	OX	994	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2945507	RECOG_CONF	n/a	LTP063	ltpFR	15	6	1	OX	994	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2946967	RECOG_TARGET	n/a	LTP063	ltpFR	15	6	-1	COD	340	0	4	-1	n/a	n/a	n/a	n/a	n/a
2947612	RECOG_RESP	n/a	LTP063	ltpFR	15	6	-1	COD	340	0	n/a	-1	n/a	n/a	n/a	n/a	n/a
2948260	RECOG_CONF	n/a	LTP063	ltpFR	15	6	-1	COD	340	n/a	4	-1	n/a	n/a	n/a	n/a	n/a
2949632	RECOG_LURE	n/a	LTP063	ltpFR	15	6	n/a	BUN	197	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2950720	RECOG_RESP	n/a	LTP063	ltpFR	15	6	n/a	BUN	197	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2951383	RECOG_CONF	n/a	LTP063	ltpFR	15	6	n/a	BUN	197	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2952840	RECOG_TARGET	n/a	LTP063	ltpFR	15	6	1	AMBULANCE	19	1	5	0	n/a	n/a	n/a	n/a	n/a
2953379	RECOG_RESP	n/a	LTP063	ltpFR	15	6	1	AMBULANCE	19	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2954017	RECOG_CONF	n/a	LTP063	ltpFR	15	6	1	AMBULANCE	19	n/a	5	0	n/a	n/a	n/a	n/a	n/a
2955397	RECOG_TARGET	n/a	LTP063	ltpFR	15	6	1	PERCH	1048	1	5	0	n/a	n/a	n/a	n/a	n/a
2955888	RECOG_RESP	n/a	LTP063	ltpFR	15	6	1	PERCH	1048	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2956512	RECOG_CONF	n/a	LTP063	ltpFR	15	6	1	PERCH	1048	n/a	5	0	n/a	n/a	n/a	n/a	n/a
2957996	RECOG_LURE	n/a	LTP063	ltpFR	15	6	n/a	NET	946	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2958567	RECOG_RESP	n/a	LTP063	ltpFR	15	6	n/a	NET	946	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2959175	RECOG_CONF	n/a	LTP063	ltpFR	15	6	n/a	NET	946	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2960554	RECOG_TARGET	n/a	LTP063	ltpFR	15	6	0	HEN	703	1	5	0	n/a	n/a	n/a	n/a	n/a
2961076	RECOG_RESP	n/a	LTP063	ltpFR	15	6	0	HEN	703	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2961710	RECOG_CONF	n/a	LTP063	ltpFR	15	6	0	HEN	703	n/a	5	0	n/a	n/a	n/a	n/a	n/a
2963178	RECOG_TARGET	n/a	LTP063	ltpFR	15	6	0	VIOLIN	1571	1	5	1	n/a	n/a	n/a	n/a	n/a
2963720	RECOG_RESP	n/a	LTP063	ltpFR	15	6	0	VIOLIN	1571	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2964344	RECOG_CONF	n/a	LTP063	ltpFR	15	6	0	VIOLIN	1571	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2965743	RECOG_LURE	n/a	LTP063	ltpFR	15	6	n/a	SUMMIT	1405	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2966414	RECOG_RESP	n/a	LTP063	ltpFR	15	6	n/a	SUMMIT	1405	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2967137	RECOG_CONF	n/a	LTP063	ltpFR	15	6	n/a	SUMMIT	1405	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2968526	RECOG_TARGET	n/a	LTP063	ltpFR	15	6	1	OLIVE	975	1	5	0	n/a	n/a	n/a	n/a	n/a
2969108	RECOG_RESP	n/a	LTP063	ltpFR	15	6	1	OLIVE	975	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2969921	RECOG_CONF	n/a	LTP063	ltpFR	15	6	1	OLIVE	975	n/a	5	0	n/a	n/a	n/a	n/a	n/a
2971341	RECOG_LURE	n/a	LTP063	ltpFR	15	6	n/a	CASTLE	256	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2971981	RECOG_RESP	n/a	LTP063	ltpFR	15	6	n/a	CASTLE	256	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2972635	RECOG_CONF	n/a	LTP063	ltpFR	15	6	n/a	CASTLE	256	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
