subject,session,trial,serialpos,word,recalled,embedding_fidelity,raw_cosine,centered_cosine,true_word_percentile,centered_true_word_percentile
LTP293,22,17,9,DRUG,1,0.8633808143431191,0.8633808143431191,0.0877909032297472,0.7234782608695652,0.8295652173913044
LTP293,22,17,10,BLACKBOARD,1,0.8257734181995742,0.8257734181995742,0.0046843005298016,0.2278260869565217,0.5356521739130435
LTP293,22,17,11,FLASHLIGHT,1,0.838125865010836,0.838125865010836,0.0275383949182361,0.3721739130434782,0.6452173913043479
LTP293,22,17,12,JURY,0,0.8319287949761635,0.8319287949761635,-0.0151319998674587,0.2991304347826087,0.4695652173913043
LTP293,22,17,13,TRENCH,0,0.8313751986887111,0.8313751986887111,0.0848931710806325,0.2695652173913043,0.8156521739130435
LTP293,22,17,14,BOARD,1,0.7949363007113004,0.7949363007113004,0.187288740543075,0.088695652173913,0.9565217391304348
LTP293,22,17,15,SIBLING,0,0.8501917901937303,0.8501917901937303,0.0128459154913813,0.4973913043478261,0.5547826086956522
LTP293,22,17,16,CROSS,1,0.8706033824040315,0.8706033824040315,0.0401169363894565,0.8069565217391305,0.6591304347826087
LTP293,22,17,17,ROBIN,0,0.8197979180694925,0.8197979180694925,-0.0921523940192918,0.1947826086956522,0.2104347826086956
LTP293,22,17,18,TILE,0,0.8328356969251103,0.8328356969251103,0.0113536290658663,0.2782608695652173,0.5443478260869565
LTP293,22,17,19,FLESH,1,0.8358916246327934,0.8358916246327934,-0.0536669445010591,0.3165217391304348,0.337391304347826
LTP293,22,17,20,TROUT,0,0.8011766705604285,0.8011766705604285,0.0535644606781965,0.1078260869565217,0.7043478260869565
LTP293,22,17,21,AWARD,0,0.848123867445465,0.848123867445465,0.1619388762521171,0.4417391304347826,0.9478260869565216
LTP293,22,17,22,MEDAL,0,0.8559245281717022,0.8559245281717022,0.0687031261196427,0.5843478260869566,0.76
LTP293,22,17,23,NECKLACE,0,0.8927947768186795,0.8927947768186795,-0.0099894137517504,0.9860869565217392,0.4608695652173913
LTP293,22,17,24,WHISTLE,0,0.8700478429125792,0.8700478429125792,-0.0591064055047048,0.7947826086956522,0.3339130434782609
LTP293,22,18,1,OYSTER,1,0.8687119589263211,0.8687119589263211,0.1770836268726304,0.7339130434782608,0.9617391304347828
LTP293,22,18,2,SEAFOOD,1,0.8638823631660418,0.8638823631660418,-0.0628525344701457,0.6417391304347826,0.2382608695652174
LTP293,22,18,3,REPORT,1,0.8027281818442247,0.8027281818442247,-0.0237686742981577,0.0921739130434782,0.448695652173913
LTP293,22,18,4,CURTAIN,0,0.8898709274106399,0.8898709274106399,-0.1556995145496424,0.9634782608695652,0.0469565217391304
LTP293,22,18,5,OZONE,0,0.8523753939536672,0.8523753939536672,0.099094708907014,0.5008695652173913,0.8643478260869565
LTP293,22,18,6,FOX,0,0.8006746733743421,0.8006746733743421,0.082433501837593,0.0939130434782609,0.8278260869565217
LTP293,22,18,7,BUNNY,0,0.8550596480411302,0.8550596480411302,0.0067915506332,0.537391304347826,0.5791304347826087
LTP293,22,18,8,PATIENT,0,0.850332046768072,0.850332046768072,-0.0174056076383309,0.4660869565217391,0.448695652173913
LTP293,22,18,9,GROUND,1,0.8210960561137165,0.8210960561137165,-0.0322452062728194,0.1808695652173912,0.3913043478260869
LTP293,22,18,10,WITNESS,0,0.818189565257233,0.818189565257233,0.0413645419155211,0.168695652173913,0.6747826086956521
LTP293,22,18,11,WASP,0,0.8228063927296123,0.8228063927296123,-0.0296312695982902,0.1930434782608695,0.3739130434782608
LTP293,22,18,12,ULCER,0,0.8470943721981133,0.8470943721981133,0.0309434472257042,0.4226086956521739,0.6678260869565218
LTP293,22,18,13,HUMAN,0,0.8221880782474258,0.8221880782474258,0.0712110571155215,0.1860869565217391,0.7965217391304348
LTP293,22,18,14,SPOON,0,0.8604295888604575,0.8604295888604575,-0.0790480878942772,0.6034782608695652,0.231304347826087
LTP293,22,18,15,GLASS,0,0.8582580748914325,0.8582580748914325,0.0625067821614053,0.5721739130434782,0.7617391304347826
LTP293,22,18,16,NURSE,0,0.8745776946778899,0.8745776946778899,-0.0068683017220883,0.8121739130434783,0.5060869565217392
LTP293,22,18,17,GLOBE,0,0.837468058567653,0.837468058567653,0.0276336141918794,0.3026086956521739,0.6417391304347826
LTP293,22,18,18,SHARK,0,0.7873381855201964,0.7873381855201964,-0.0445424113504615,0.0330434782608696,0.3617391304347825
LTP293,22,18,19,BOUQUET,0,0.8677972430332793,0.8677972430332793,-0.1099528659794481,0.7130434782608696,0.1339130434782608
LTP293,22,18,20,CAFE,1,0.8153542536884093,0.8153542536884093,0.064265003261787,0.1530434782608696,0.7443478260869565
LTP293,22,18,21,BUG,1,0.8447083764178791,0.8447083764178791,0.2153292089066593,0.3947826086956522,0.9756521739130436
LTP293,22,18,22,CRICKET,1,0.8720011418731192,0.8720011418731192,-0.0158982656032297,0.7669565217391304,0.4521739130434783
LTP293,22,18,23,PANTHER,0,0.8509456784394286,0.8509456784394286,-0.0829858695635142,0.4765217391304348,0.2278260869565217
LTP293,22,18,24,LACE,1,0.8155821038106547,0.8155821038106547,-0.0148617180791979,0.1460869565217391,0.4608695652173913
LTP293,22,19,1,LAVA,1,0.8026674744779486,0.8026674744779486,0.0956996888216589,0.1078260869565217,0.8365217391304348
LTP293,22,19,2,PEBBLE,1,0.822629306939478,0.822629306939478,-0.025877445553921,0.1878260869565217,0.4434782608695652
LTP293,22,19,3,EGYPT,0,0.8529768281216052,0.8529768281216052,0.0958040465979768,0.4939130434782608,0.8278260869565217
LTP293,22,19,4,JUGGLER,0,0.8423593236539971,0.8423593236539971,-0.0985453559998372,0.3808695652173913,0.168695652173913
LTP293,22,19,5,CANDY,0,0.8894784522950524,0.8894784522950524,0.0592355622354639,0.954782608695652,0.7547826086956522
LTP293,22,19,6,BISON,1,0.8722157807826879,0.8722157807826879,0.1813005296021338,0.7773913043478261,0.9460869565217392
LTP293,22,19,7,HEART,0,0.8724547048799411,0.8724547048799411,0.0244528582440488,0.7878260869565217,0.64
LTP293,22,19,8,BIKE,0,0.8737311595042853,0.8737311595042853,0.0824651377431796,0.7930434782608695,0.8052173913043479
LTP293,22,19,9,CREATURE,0,0.8540464831337256,0.8540464831337256,0.0423864756840043,0.5060869565217392,0.7095652173913043
LTP293,22,19,10,BLOCKADE,1,0.8516977354914214,0.8516977354914214,-0.1781942610323795,0.4939130434782608,0.0539130434782608
LTP293,22,19,11,SNACK,0,0.8783054831162235,0.8783054831162235,0.2579494515851457,0.8539130434782609,0.9808695652173912
LTP293,22,19,12,HOSTESS,0,0.8305656126443137,0.8305656126443137,-0.0294714355079029,0.2539130434782608,0.4191304347826087
LTP293,22,19,13,SILK,1,0.8743078216808117,0.8743078216808117,-0.0535338766264281,0.8139130434782609,0.337391304347826
LTP293,22,19,14,SCARECROW,0,0.8882985601464064,0.8882985601464064,0.0312412141920967,0.942608695652174,0.6034782608695652
LTP293,22,19,15,CARROT,0,0.8590885487041121,0.8590885487041121,0.1544710842750212,0.577391304347826,0.9304347826086956
LTP293,22,19,16,RABBIT,0,0.8285331365460697,0.8285331365460697,0.0745713817323848,0.2191304347826087,0.8
LTP293,22,19,17,CYCLONE,0,0.8761116289543778,0.8761116289543778,-0.0258002255061907,0.8295652173913044,0.4330434782608695
LTP293,22,19,18,MONEY,0,0.8216878321123856,0.8216878321123856,-0.0336586905492056,0.1913043478260869,0.4121739130434783
LTP293,22,19,19,BARREL,0,0.8312115884065405,0.8312115884065405,-0.0533878090707939,0.2521739130434782,0.3582608695652174
LTP293,22,19,20,APRON,1,0.8788452046970897,0.8788452046970897,0.0457360073976686,0.8626086956521739,0.688695652173913
LTP293,22,19,21,SKILLET,1,0.8905932623036154,0.8905932623036154,0.0020017076041268,0.9617391304347828,0.537391304347826
LTP293,22,19,22,AGENT,0,0.8010705487448191,0.8010705487448191,-0.0233655062613796,0.097391304347826,0.4521739130434783
LTP293,22,19,23,RACKET,1,0.8925423558936589,0.8925423558936589,0.1616213367171306,0.9617391304347828,0.9217391304347826
LTP293,22,19,24,TART,1,0.8301083596783663,0.8301083596783663,-0.0019968830125909,0.2504347826086956,0.4939130434782608
LTP293,22,20,1,DASHBOARD,1,0.8788181575357938,0.8788181575357938,0.0560778156302922,0.9008695652173913,0.7460869565217392
LTP293,22,20,2,PARENT,1,0.8008132898699922,0.8008132898699922,0.0885979508349498,0.0782608695652173,0.7408695652173913
LTP293,22,20,3,WIFE,1,0.7849146285612382,0.7849146285612382,0.000812993892511,0.04,0.5234782608695652
LTP293,22,20,4,HUSBAND,1,0.8444959639401027,0.8444959639401027,0.0472651993558069,0.3930434782608696,0.6973913043478261
LTP293,22,20,5,SCULPTURE,0,0.8438578431553766,0.8438578431553766,-0.1538801380198274,0.3930434782608696,0.0678260869565217
LTP293,22,20,6,HEDGE,0,0.8411508590024778,0.8411508590024778,-0.1088209077497433,0.3460869565217391,0.1530434782608696
LTP293,22,20,7,PROTON,0,0.8272568639851863,0.8272568639851863,0.0171459755088519,0.2139130434782609,0.6121739130434782
LTP293,22,20,8,ZEBRA,1,0.857186262117084,0.857186262117084,-0.1714962287745497,0.5826086956521739,0.1269565217391304
LTP293,22,20,9,COOKBOOK,0,0.8518043899874274,0.8518043899874274,-0.0098253360550307,0.4921739130434782,0.5060869565217392
LTP293,22,20,10,WARDROBE,0,0.8875272927530595,0.8875272927530595,-0.1366353223755319,0.9617391304347828,0.0834782608695652
LTP293,22,20,11,RATTLE,0,0.8694013666919375,0.8694013666919375,-0.1132607420097174,0.7530434782608696,0.1617391304347826
LTP293,22,20,12,CASHIER,1,0.8747681607934384,0.8747681607934384,0.1325023185907198,0.8434782608695652,0.8591304347826088
LTP293,22,20,13,BANKER,1,0.8752745239221752,0.8752745239221752,-0.1648884519728334,0.8469565217391304,0.1356521739130435
LTP293,22,20,14,GALLON,0,0.8321853893920861,0.8321853893920861,-0.1831380449031622,0.2521739130434782,0.0278260869565217
LTP293,22,20,15,SUPPER,0,0.8010695110592406,0.8010695110592406,0.089033691067183,0.0747826086956521,0.8469565217391304
LTP293,22,20,16,KNAPSACK,0,0.8510847059091826,0.8510847059091826,0.0397304401505611,0.4852173913043478,0.6591304347826087
LTP293,22,20,17,POCKET,0,0.8575535703321197,0.8575535703321197,0.0082945926868059,0.5565217391304348,0.5495652173913044
LTP293,22,20,18,APPLE,0,0.8352184108633803,0.8352184108633803,-0.1774892577790485,0.2608695652173913,0.1165217391304347
LTP293,22,20,19,STAR,0,0.8319446325712793,0.8319446325712793,-0.1099226184367828,0.2521739130434782,0.1617391304347826
LTP293,22,20,20,SCARF,1,0.8529275971610725,0.8529275971610725,-0.0959767661449497,0.5043478260869565,0.2052173913043478
LTP293,22,20,21,SISTER,1,0.7966166677565746,0.7966166677565746,0.0478049566460086,0.0608695652173912,0.6834782608695652
LTP293,22,20,22,MOTOR,0,0.8091835450603218,0.8091835450603218,0.1133147052588684,0.1165217391304347,0.8991304347826087
LTP293,22,20,23,LUGGAGE,1,0.8766403679010641,0.8766403679010641,-0.0736618642915138,0.8504347826086956,0.2539130434782608
LTP293,22,20,24,COSTUME,0,0.8719564495661867,0.8719564495661867,0.0020997957888689,0.7721739130434783,0.5617391304347826
LTP293,22,21,1,POISON,1,0.8324626907387181,0.8324626907387181,0.0081923970367348,0.2382608695652174,0.5895652173913044
LTP293,22,21,2,PIANO,1,0.8553178770954476,0.8553178770954476,0.0256676233768559,0.5147826086956522,0.6521739130434783
LTP293,22,21,3,FIREPLACE,1,0.8782510301615347,0.8782510301615347,-0.0248493467226179,0.8417391304347825,0.4104347826086957
LTP293,22,21,4,DRAGON,0,0.8806168982389668,0.8806168982389668,-0.1195733675110425,0.888695652173913,0.1982608695652173
LTP293,22,21,5,FOOT,1,0.7916241735891912,0.7916241735891912,0.1369842792018899,0.0452173913043478,0.9113043478260868
LTP293,22,21,6,TWIG,1,0.8493098392425253,0.8493098392425253,-0.0635777619436043,0.4382608695652173,0.3147826086956522
LTP293,22,21,7,MAPLE,0,0.7790950769452546,0.7790950769452546,-0.1681400007422168,0.017391304347826,0.0365217391304347
LTP293,22,21,8,OMELET,0,0.8500836774198915,0.8500836774198915,0.0323027936517756,0.4678260869565217,0.6365217391304347
LTP293,22,21,9,DAISY,0,0.8563280436337721,0.8563280436337721,0.0193455851652459,0.5321739130434783,0.5634782608695652
LTP293,22,21,10,TUNNEL,1,0.8796871567322248,0.8796871567322248,-0.0402007361109951,0.8852173913043478,0.3843478260869565
LTP293,22,21,11,INFANT,0,0.8677670553313733,0.8677670553313733,0.0273316210214138,0.7008695652173913,0.6539130434782608
LTP293,22,21,12,CONTRACT,0,0.8076712421942173,0.8076712421942173,-0.0381830598860997,0.12,0.36
LTP293,22,21,13,CHURCH,0,0.8036326272194204,0.8036326272194204,0.0197572466960695,0.0939130434782609,0.5947826086956522
LTP293,22,21,14,MESSAGE,1,0.8468319625488845,0.8468319625488845,0.0491653692998585,0.3895652173913043,0.6956521739130435
LTP293,22,21,15,SUNRISE,0,0.8919573100179817,0.8919573100179817,-0.0767055588003707,0.9721739130434782,0.2260869565217391
LTP293,22,21,16,ISLAND,1,0.7680672964263245,0.7680672964263245,0.0399756417660307,0.0069565217391304,0.6260869565217391
LTP293,22,21,17,YOLK,0,0.8676505529719928,0.8676505529719928,-0.1078610814969263,0.7147826086956521,0.1999999999999999
LTP293,22,21,18,SWITCH,0,0.7871834422944329,0.7871834422944329,0.0707691618446157,0.0382608695652173,0.7634782608695652
LTP293,22,21,19,HEADBAND,1,0.8698399430207839,0.8698399430207839,0.1194933002371763,0.711304347826087,0.8904347826086957
LTP293,22,21,20,POSTAGE,1,0.8687052083583605,0.8687052083583605,0.0296179888588582,0.7321739130434783,0.6017391304347826
LTP293,22,21,21,PARROT,1,0.8514831768973736,0.8514831768973736,-0.0035837759879161,0.4660869565217391,0.5391304347826087
LTP293,22,21,22,BANJO,1,0.8721420250294414,0.8721420250294414,-0.1132030053810612,0.7669565217391304,0.1339130434782608
LTP293,22,21,23,MARKER,1,0.8623659545256132,0.8623659545256132,-0.1921986956428208,0.6260869565217391,0.0295652173913043
LTP293,22,21,24,SUBWAY,0,0.8800881748328064,0.8800881748328064,-0.0688811757475894,0.8643478260869565,0.28
LTP293,22,22,1,RADISH,0,0.8666398546711874,0.8666398546711874,-0.0627833314068036,0.6591304347826087,0.2817391304347826
LTP293,22,22,2,TUTU,1,0.8045504679350307,0.8045504679350307,0.0929948498025292,0.1008695652173913,0.7895652173913044
LTP293,22,22,3,RUST,1,0.8476817901560705,0.8476817901560705,-0.2561329605220401,0.4104347826086957,0.0121739130434782
LTP293,22,22,4,TRANSPLANT,0,0.7876980295430581,0.7876980295430581,-0.1231094445772243,0.0556521739130434,0.1443478260869565
LTP293,22,22,5,SKIRT,0,0.8376779397319309,0.8376779397319309,-0.0422120219029601,0.471304347826087,0.36
LTP293,22,22,6,PIGEON,0,0.862167487195553,0.862167487195553,-0.03301444867075,0.9147826086956522,0.4121739130434783
LTP293,22,22,7,WAGON,1,0.8405477675861559,0.8405477675861559,0.0224728924669399,0.5078260869565218,0.6469565217391304
LTP293,22,22,8,EUROPE,1,0.7753067974966109,0.7753067974966109,-0.0587706761071754,0.0208695652173912,0.2573913043478261
LTP293,22,22,9,GREASE,0,0.8573888872914479,0.8573888872914479,-0.0650288921618299,0.5443478260869565,0.231304347826087
LTP293,22,22,10,COFFEE,0,0.8723244231156874,0.8723244231156874,0.0715538287662807,0.76,0.7634782608695652
LTP293,22,22,11,MUMMY,0,0.8623480148864517,0.8623480148864517,0.0814339284865425,0.6121739130434782,0.8156521739130435
LTP293,22,22,12,COUNTY,0,0.8458283349723957,0.8458283349723957,0.1301686495646086,0.3773913043478261,0.8991304347826087
LTP293,22,22,13,EXPERT,0,0.83188812469172,0.83188812469172,0.0872182749883714,0.24,0.8243478260869566
LTP293,22,22,14,TEACHER,1,0.8495237075056369,0.8495237075056369,0.1147138815031984,0.4243478260869565,0.8539130434782609
LTP293,22,22,15,THRONE,0,0.8548687797611784,0.8548687797611784,-0.0087091116827697,0.5130434782608695,0.4747826086956521
LTP293,22,22,16,LADY,0,0.8029814574491062,0.8029814574491062,0.0676812552394278,0.1026086956521739,0.7147826086956521
LTP293,22,22,17,SALMON,1,0.8444853005370673,0.8444853005370673,-0.0589414165822116,0.3565217391304348,0.2852173913043478
LTP293,22,22,18,ITEM,0,0.8275706899053699,0.8275706899053699,-0.0091500145240485,0.2191304347826087,0.4973913043478261
LTP293,22,22,19,HONEY,0,0.8543245357543839,0.8543245357543839,0.1155458656524662,0.4956521739130435,0.8713043478260869
LTP293,22,22,20,BELLY,0,0.8787197869091724,0.8787197869091724,0.1124434661954262,0.8295652173913044,0.8556521739130435
LTP293,22,22,21,STOMACH,0,0.8254642352929645,0.8254642352929645,0.0375511850704921,0.2017391304347826,0.6799999999999999
LTP293,22,22,22,BATHTUB,0,0.8522418116983302,0.8522418116983302,0.0840525933127652,0.4695652173913043,0.7947826086956522
LTP293,22,22,23,LAKE,0,0.847695203147353,0.847695203147353,-0.0128127640837559,0.4121739130434783,0.4504347826086956
LTP293,22,22,24,PLAID,0,0.7953404178759431,0.7953404178759431,-0.245973457969561,0.0678260869565217,0.0104347826086956
LTP293,22,23,1,FREEZER,1,0.8174645776334594,0.8174645776334594,-0.0997856770530583,0.168695652173913,0.2452173913043478
LTP293,22,23,2,JOURNAL,1,0.8411710878524148,0.8411710878524148,0.0593485630732476,0.3321739130434782,0.7182608695652174
LTP293,22,23,3,BRAKE,0,0.896515802791242,0.896515802791242,0.2007423388390788,0.9791304347826086,0.9234782608695652
LTP293,22,23,4,BUREAU,0,0.8473322461480931,0.8473322461480931,0.0419779781813276,0.4191304347826087,0.6330434782608696
LTP293,22,23,5,HIKER,1,0.8776748537085727,0.8776748537085727,0.1001328633214087,0.7982608695652174,0.7443478260869565
LTP293,22,23,6,LUMBER,0,0.8859810073963941,0.8859810073963941,0.083950720440895,0.8904347826086957,0.7217391304347827
LTP293,22,23,7,LABEL,0,0.864401225153873,0.864401225153873,0.1503809933155835,0.6243478260869566,0.9147826086956522
LTP293,22,23,8,CHAMPAGNE,0,0.8377983789836883,0.8377983789836883,-0.1639167781603961,0.3095652173913044,0.0991304347826087
LTP293,22,23,9,DENIM,0,0.8671918358597561,0.8671918358597561,0.0686589365990102,0.6539130434782608,0.7373913043478261
LTP293,22,23,10,PUPPY,1,0.88466248696849,0.88466248696849,-0.0241537744603762,0.8747826086956522,0.457391304347826
LTP293,22,23,11,OUTLAW,0,0.8778449451114428,0.8778449451114428,0.0351967344627903,0.8139130434782609,0.6017391304347826
LTP293,22,23,12,HAMPER,1,0.8846507525259406,0.8846507525259406,0.0530012914207176,0.8817391304347826,0.6678260869565218
LTP293,22,23,13,VELVET,0,0.8746687925927527,0.8746687925927527,0.133807657736837,0.7739130434782608,0.8834782608695653
LTP293,22,23,14,GARBAGE,0,0.8856018922407033,0.8856018922407033,0.1470684903294817,0.8921739130434783,0.8834782608695653
LTP293,22,23,15,BRACES,0,0.8619131259926791,0.8619131259926791,-0.0658299760371669,0.5947826086956522,0.28
LTP293,22,23,16,DENTIST,0,0.8541965026514986,0.8541965026514986,0.0453560200953354,0.4991304347826086,0.6365217391304347
LTP293,22,23,17,EAGLE,0,0.8387645230555864,0.8387645230555864,-0.1040953339535159,0.3130434782608695,0.1860869565217391
LTP293,22,23,18,FLUTE,0,0.8188719775585754,0.8188719775585754,-0.1621694753793777,0.1860869565217391,0.0991304347826087
LTP293,22,23,19,FUNGUS,1,0.864182418253996,0.864182418253996,-0.0256234825974454,0.6156521739130435,0.4504347826086956
LTP293,22,23,20,ANKLE,0,0.8608771891175653,0.8608771891175653,-0.0824437949619575,0.5878260869565217,0.2052173913043478
LTP293,22,23,21,STAPLE,1,0.8581030413306268,0.8581030413306268,-0.0668401122629173,0.56,0.3304347826086956
LTP293,22,23,22,PISTOL,1,0.8670969143462736,0.8670969143462736,-0.1034423744147707,0.662608695652174,0.231304347826087
LTP293,22,23,23,DRINK,0,0.8145011312840582,0.8145011312840582,-0.046561789644724,0.1565217391304347,0.3878260869565217
LTP293,22,23,24,WRENCH,0,0.8430659565283806,0.8430659565283806,0.020683000378397,0.3808695652173913,0.5756521739130435
LTP293,22,24,1,SHERIFF,0,0.8729870016423481,0.8729870016423481,-0.0210430826568912,0.8052173913043479,0.4
LTP293,22,24,2,CARRIAGE,1,0.855753877144757,0.855753877144757,0.0524812101903266,0.5721739130434782,0.6208695652173912
LTP293,22,24,3,GLOVE,1,0.8940472763603832,0.8940472763603832,0.1561837760820666,0.96,0.8539130434782609
LTP293,22,24,4,CLOCK,1,0.8310925863209996,0.8310925863209996,-0.2207914492448771,0.2782608695652173,0.0330434782608696
LTP293,22,24,5,COWBOY,1,0.8519378064361713,0.8519378064361713,-0.0358785708407256,0.4852173913043478,0.3495652173913043
LTP293,22,24,6,TRIBE,1,0.8691542572059999,0.8691542572059999,0.0822321944551225,0.7043478260869565,0.7843478260869565
LTP293,22,24,7,SCISSORS,1,0.8156074112810405,0.8156074112810405,-0.1026047308801614,0.1739130434782608,0.1634782608695651
LTP293,22,24,8,CRIB,0,0.8420169601933385,0.8420169601933385,0.0229921336873421,0.3826086956521739,0.5739130434782609
LTP293,22,24,9,STUDENT,0,0.827428356733233,0.827428356733233,-0.0361758784991796,0.2347826086956521,0.36
LTP293,22,24,10,PUPIL,0,0.8358632437469788,0.8358632437469788,-0.1217766684923804,0.3147826086956522,0.1408695652173913
LTP293,22,24,11,UMPIRE,0,0.8592607556784417,0.8592607556784417,0.0733606041490308,0.5913043478260869,0.7443478260869565
LTP293,22,24,12,STREAM,0,0.8781089958183004,0.8781089958183004,0.0054806498387993,0.8243478260869566,0.4921739130434782
LTP293,22,24,13,TWISTER,1,0.8499523529229471,0.8499523529229471,0.0152357186006821,0.4886956521739131,0.5165217391304349
LTP293,22,24,14,WINDOW,0,0.8332045086750641,0.8332045086750641,-0.0356786707644653,0.2747826086956522,0.3686956521739131
LTP293,22,24,15,MOTEL,1,0.8677548618513639,0.8677548618513639,-0.1760913781648344,0.7043478260869565,0.048695652173913
LTP293,22,24,16,CUSTARD,0,0.8696109642919652,0.8696109642919652,-0.0337013611331598,0.7060869565217391,0.4017391304347826
LTP293,22,24,17,DOUGHNUT,0,0.8773818197106977,0.8773818197106977,-0.1510985192862952,0.7913043478260869,0.1356521739130435
LTP293,22,24,18,RIVER,0,0.8846601997690549,0.8846601997690549,0.2955941952292935,0.8852173913043478,0.9947826086956522
LTP293,22,24,19,WRIST,1,0.8855534789079846,0.8855534789079846,0.3063572008540512,0.8904347826086957,0.991304347826087
LTP293,22,24,20,YARN,0,0.8748559932278523,0.8748559932278523,0.0694826647967179,0.7617391304347826,0.7008695652173913
LTP293,22,24,21,LIVER,0,0.8215334568132495,0.8215334568132495,0.0865814087344721,0.1999999999999999,0.7217391304347827
LTP293,22,24,22,BREAST,1,0.8738963947804593,0.8738963947804593,0.1076294377266169,0.7634782608695652,0.8121739130434783
LTP293,22,24,23,PILOT,0,0.8868629927343635,0.8868629927343635,0.0778481333187054,0.9060869565217392,0.7165217391304348
LTP293,22,24,24,CREVICE,0,0.8857104520925104,0.8857104520925104,0.1723753389806253,0.9043478260869564,0.88
LTP293,5,1,1,AUTHOR,1,0.8652750112257778,0.8652750112257778,0.1942662226654608,0.6799999999999999,0.9756521739130436
LTP293,5,1,2,JOURNAL,1,0.8388046043252276,0.8388046043252276,0.0669644113621439,0.3739130434782608,0.7443478260869565
LTP293,5,1,3,VIKING,1,0.793366588961728,0.793366588961728,-0.2068645538223058,0.097391304347826,0.0156521739130435
LTP293,5,1,4,CRAB,1,0.85617545840907,0.85617545840907,-0.1458265401284662,0.5930434782608696,0.1026086956521739
LTP293,5,1,5,YACHT,0,0.8793937820517705,0.8793937820517705,0.0486533109079452,0.8747826086956522,0.7008695652173913
LTP293,5,1,6,CASKET,1,0.8862367150692737,0.8862367150692737,-0.0091596360027081,0.9565217391304348,0.4991304347826086
LTP293,5,1,7,PARTNER,0,0.8498839691513964,0.8498839691513964,0.1219352338460787,0.4817391304347825,0.8573913043478261
LTP293,5,1,8,SHELTER,1,0.8385009432496723,0.8385009432496723,0.0950296996000548,0.3252173913043478,0.8486956521739131
LTP293,5,1,9,KEEPER,0,0.8154843520992084,0.8154843520992084,-0.0358422445023523,0.1947826086956522,0.3460869565217391
LTP293,5,1,10,RAFT,1,0.8467218411187966,0.8467218411187966,-0.0285555243227791,0.5982608695652174,0.3843478260869565
LTP293,5,1,11,SCALPEL,0,0.8830313783255481,0.8830313783255481,0.0961639096225427,0.9321739130434784,0.8156521739130435
LTP293,5,1,12,SERVER,0,0.8204024992091955,0.8204024992091955,0.0770903553247041,0.1913043478260869,0.7669565217391304
LTP293,5,1,13,EMPIRE,1,0.8333446762686971,0.8333446762686971,0.0116105347062326,0.2834782608695652,0.5826086956521739
LTP293,5,1,14,PADDLE,1,0.8717775216749111,0.8717775216749111,0.024734238280883,0.7930434782608695,0.6173913043478261
LTP293,5,1,15,FUNGUS,0,0.857748930446633,0.857748930446633,-0.0756602151449876,0.5843478260869566,0.2260869565217391
LTP293,5,1,16,TOASTER,1,0.8388652163249397,0.8388652163249397,-0.0409112715547276,0.3182608695652174,0.3182608695652174
LTP293,5,1,17,SUITCASE,1,0.8504388167748779,0.8504388167748779,0.0738136093318966,0.4921739130434782,0.7617391304347826
LTP293,5,1,18,CHEST,0,0.8182608568764987,0.8182608568764987,0.0462466984970233,0.1773913043478261,0.6643478260869565
LTP293,5,1,19,PALACE,1,0.8616175180338947,0.8616175180338947,0.0519088606487201,0.6417391304347826,0.688695652173913
LTP293,5,1,20,PATIENT,0,0.8556905611150013,0.8556905611150013,0.1087598205241194,0.5460869565217391,0.8643478260869565
LTP293,5,1,21,GROUND,1,0.8203514804885268,0.8203514804885268,-0.0076139551433611,0.1878260869565217,0.4869565217391304
LTP293,5,1,22,COFFEE,1,0.8648903231966061,0.8648903231966061,-0.0390369882693759,0.6921739130434783,0.3582608695652174
LTP293,5,1,23,CASHIER,1,0.8719001729228621,0.8719001729228621,0.1001849298729819,0.768695652173913,0.8556521739130435
LTP293,5,1,24,FLAG,0,0.7811476479785481,0.7811476479785481,-0.1091399080462599,0.0295652173913043,0.168695652173913
LTP293,5,2,1,AIRPLANE,1,0.8546082321703888,0.8546082321703888,0.0125423433929853,0.5182608695652173,0.5582608695652174
LTP293,5,2,2,LUMBER,0,0.8797630709129138,0.8797630709129138,-0.0175200314505089,0.8713043478260869,0.448695652173913
LTP293,5,2,3,AIRPORT,1,0.8360749717182966,0.8360749717182966,-0.1181724428595438,0.2747826086956522,0.1408695652173913
LTP293,5,2,4,OFFICE,1,0.8497401792986004,0.8497401792986004,-0.0753973116971824,0.4399999999999999,0.2486956521739131
LTP293,5,2,5,NIGHTGOWN,1,0.8456927415717149,0.8456927415717149,0.1950389966851276,0.3947826086956522,0.9582608695652174
LTP293,5,2,6,POSTAGE,0,0.8698341325887057,0.8698341325887057,0.081570116935181,0.7373913043478261,0.7547826086956522
LTP293,5,2,7,COWBOY,1,0.8602253412210544,0.8602253412210544,0.1294568469983469,0.5947826086956522,0.8695652173913043
LTP293,5,2,8,DORM,1,0.7737450118913547,0.7737450118913547,-0.1475029241474494,0.0208695652173912,0.0782608695652173
LTP293,5,2,9,TWISTER,0,0.8593489304721718,0.8593489304721718,0.1757415397618601,0.5826086956521739,0.9408695652173912
LTP293,5,2,10,JUGGLER,0,0.8508644706976449,0.8508644706976449,0.1002993080567512,0.4556521739130434,0.8104347826086956
LTP293,5,2,11,BASEMENT,0,0.8641174018480787,0.8641174018480787,0.0314798508234126,0.6608695652173913,0.6504347826086956
