onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
2951.654	n/a	RECOG_TARGET	1475827	n/a	LTP063	ltpFR	15	2	1	CARPENTER	246	1	5	1	n/a	n/a	n/a	n/a	n/a
2952.552	n/a	RECOG_RESP	1476276	n/a	LTP063	ltpFR	15	2	1	CARPENTER	246	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2953.216	n/a	RECOG_CONF	1476608	n/a	LTP063	ltpFR	15	2	1	CARPENTER	246	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2954.646	n/a	RECOG_TARGET	1477323	n/a	LTP063	ltpFR	15	2	1	ORCHESTRA	981	1	5	1	n/a	n/a	n/a	n/a	n/a
2955.246	n/a	RECOG_RESP	1477623	n/a	LTP063	ltpFR	15	2	1	ORCHESTRA	981	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2955.85	n/a	RECOG_CONF	1477925	n/a	LTP063	ltpFR	15	2	1	ORCHESTRA	981	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2957.288	n/a	RECOG_TARGET	1478644	n/a	LTP063	ltpFR	15	2	1	PASTRY	1022	1	5	0	n/a	n/a	n/a	n/a	n/a
2957.876	n/a	RECOG_RESP	1478938	n/a	LTP063	ltpFR	15	2	1	PASTRY	1022	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2958.504	n/a	RECOG_CONF	1479252	n/a	LTP063	ltpFR	15	2	1	PASTRY	1022	n/a	5	0	n/a	n/a	n/a	n/a	n/a
2959.944	n/a	RECOG_TARGET	1479972	n/a	LTP063	ltpFR	15	2	1	BISON	131	0	2	1	n/a	n/a	n/a	n/a	n/a
2960.874	n/a	RECOG_RESP	1480437	n/a	LTP063	ltpFR	15	2	1	BISON	131	0	n/a	1	n/a	n/a	n/a	n/a	n/a
2963.554	n/a	RECOG_CONF	1481777	n/a	LTP063	ltpFR	15	2	1	BISON	131	n/a	2	1	n/a	n/a	n/a	n/a	n/a
2965.218	n/a	RECOG_TARGET	1482609	n/a	LTP063	ltpFR	15	2	0	LIZARD	834	1	5	1	n/a	n/a	n/a	n/a	n/a
2965.704	n/a	RECOG_RESP	1482852	n/a	LTP063	ltpFR	15	2	0	LIZARD	834	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2966.286	n/a	RECOG_CONF	1483143	n/a	LTP063	ltpFR	15	2	0	LIZARD	834	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2967.634	n/a	RECOG_TARGET	1483817	n/a	LTP063	ltpFR	15	2	-1	COFFEE	341	1	5	-1	n/a	n/a	n/a	n/a	n/a
2968.318	n/a	RECOG_RESP	1484159	n/a	LTP063	ltpFR	15	2	-1	COFFEE	341	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
2968.93	n/a	RECOG_CONF	1484465	n/a	LTP063	ltpFR	15	2	-1	COFFEE	341	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
2970.4	n/a	RECOG_LURE	1485200	n/a	LTP063	ltpFR	15	2	n/a	CALF	222	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2971.1	n/a	RECOG_RESP	1485550	n/a	LTP063	ltpFR	15	2	n/a	CALF	222	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2971.604	n/a	RECOG_CONF	1485802	n/a	LTP063	ltpFR	15	2	n/a	CALF	222	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2973.124	n/a	RECOG_LURE	1486562	n/a	LTP063	ltpFR	15	2	n/a	TUBA	1515	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2973.92	n/a	RECOG_RESP	1486960	n/a	LTP063	ltpFR	15	2	n/a	TUBA	1515	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2974.42	n/a	RECOG_CONF	1487210	n/a	LTP063	ltpFR	15	2	n/a	TUBA	1515	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2975.99	n/a	RECOG_LURE	1487995	n/a	LTP063	ltpFR	15	2	n/a	SWIMMER	1420	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2976.64	n/a	RECOG_RESP	1488320	n/a	LTP063	ltpFR	15	2	n/a	SWIMMER	1420	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2977.224	n/a	RECOG_CONF	1488612	n/a	LTP063	ltpFR	15	2	n/a	SWIMMER	1420	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2978.756	n/a	RECOG_TARGET	1489378	n/a	LTP063	ltpFR	15	2	1	COLESLAW	344	1	5	0	n/a	n/a	n/a	n/a	n/a
2979.394	n/a	RECOG_RESP	1489697	n/a	LTP063	ltpFR	15	2	1	COLESLAW	344	1	n/a	0	n/a	n/a	n/a	n/a	n/a
2980.026	n/a	RECOG_CONF	1490013	n/a	LTP063	ltpFR	15	2	1	COLESLAW	344	n/a	5	0	n/a	n/a	n/a	n/a	n/a
2981.462	n/a	RECOG_TARGET	1490731	n/a	LTP063	ltpFR	15	2	0	AUTOMOBILE	62	1	5	1	n/a	n/a	n/a	n/a	n/a
2982.342	n/a	RECOG_RESP	1491171	n/a	LTP063	ltpFR	15	2	0	AUTOMOBILE	62	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2983.04	n/a	RECOG_CONF	1491520	n/a	LTP063	ltpFR	15	2	0	AUTOMOBILE	62	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2984.462	n/a	RECOG_LURE	1492231	n/a	LTP063	ltpFR	15	2	n/a	PLAYGROUND	1087	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2985.106	n/a	RECOG_RESP	1492553	n/a	LTP063	ltpFR	15	2	n/a	PLAYGROUND	1087	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2985.624	n/a	RECOG_CONF	1492812	n/a	LTP063	ltpFR	15	2	n/a	PLAYGROUND	1087	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2987.16	n/a	RECOG_LURE	1493580	n/a	LTP063	ltpFR	15	2	n/a	KLEENEX	782	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2987.894	n/a	RECOG_RESP	1493947	n/a	LTP063	ltpFR	15	2	n/a	KLEENEX	782	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2988.498	n/a	RECOG_CONF	1494249	n/a	LTP063	ltpFR	15	2	n/a	KLEENEX	782	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2989.884	n/a	RECOG_LURE	1494942	n/a	LTP063	ltpFR	15	2	n/a	BENCH	121	0	4	n/a	n/a	n/a	n/a	n/a	n/a
2990.808	n/a	RECOG_RESP	1495404	n/a	LTP063	ltpFR	15	2	n/a	BENCH	121	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2991.4	n/a	RECOG_CONF	1495700	n/a	LTP063	ltpFR	15	2	n/a	BENCH	121	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
2992.894	n/a	RECOG_TARGET	1496447	n/a	LTP063	ltpFR	15	2	0	DIRECTOR	471	0	4	1	n/a	n/a	n/a	n/a	n/a
2993.488	n/a	RECOG_RESP	1496744	n/a	LTP063	ltpFR	15	2	0	DIRECTOR	471	0	n/a	1	n/a	n/a	n/a	n/a	n/a
2995.114	n/a	RECOG_CONF	1497557	n/a	LTP063	ltpFR	15	2	0	DIRECTOR	471	n/a	4	1	n/a	n/a	n/a	n/a	n/a
2996.726	n/a	RECOG_TARGET	1498363	n/a	LTP063	ltpFR	15	2	1	THIEF	1456	1	5	1	n/a	n/a	n/a	n/a	n/a
2997.414	n/a	RECOG_RESP	1498707	n/a	LTP063	ltpFR	15	2	1	THIEF	1456	1	n/a	1	n/a	n/a	n/a	n/a	n/a
2998.046	n/a	RECOG_CONF	1499023	n/a	LTP063	ltpFR	15	2	1	THIEF	1456	n/a	5	1	n/a	n/a	n/a	n/a	n/a
2999.466	n/a	RECOG_LURE	1499733	n/a	LTP063	ltpFR	15	2	n/a	BRANCH	168	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3000.492	n/a	RECOG_RESP	1500246	n/a	LTP063	ltpFR	15	2	n/a	BRANCH	168	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3001.1	n/a	RECOG_CONF	1500550	n/a	LTP063	ltpFR	15	2	n/a	BRANCH	168	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3002.622	n/a	RECOG_TARGET	1501311	n/a	LTP063	ltpFR	15	2	-1	TUB	1514	0	4	-1	n/a	n/a	n/a	n/a	n/a
3004.238	n/a	RECOG_RESP	1502119	n/a	LTP063	ltpFR	15	2	-1	TUB	1514	0	n/a	-1	n/a	n/a	n/a	n/a	n/a
3005.19	n/a	RECOG_CONF	1502595	n/a	LTP063	ltpFR	15	2	-1	TUB	1514	n/a	4	-1	n/a	n/a	n/a	n/a	n/a
3008.592	n/a	REC_START	1504296	n/a	LTP063	ltpFR	15	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3008.62	n/a	RECOG_TARGET	1504310	n/a	LTP063	ltpFR	15	3	-1	FLY	586	1	5	-1	n/a	n/a	n/a	n/a	n/a
3009.336	n/a	RECOG_RESP	1504668	n/a	LTP063	ltpFR	15	3	-1	FLY	586	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3010.084	n/a	RECOG_CONF	1505042	n/a	LTP063	ltpFR	15	3	-1	FLY	586	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3011.546	n/a	RECOG_TARGET	1505773	n/a	LTP063	ltpFR	15	3	1	HAWK	692	1	5	1	n/a	n/a	n/a	n/a	n/a
3012.036	n/a	RECOG_RESP	1506018	n/a	LTP063	ltpFR	15	3	1	HAWK	692	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3012.68	n/a	RECOG_CONF	1506340	n/a	LTP063	ltpFR	15	3	1	HAWK	692	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3014.154	n/a	RECOG_LURE	1507077	n/a	LTP063	ltpFR	15	3	n/a	HELICOPTER	701	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3014.78	n/a	RECOG_RESP	1507390	n/a	LTP063	ltpFR	15	3	n/a	HELICOPTER	701	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3015.382	n/a	RECOG_CONF	1507691	n/a	LTP063	ltpFR	15	3	n/a	HELICOPTER	701	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3016.81	n/a	RECOG_TARGET	1508405	n/a	LTP063	ltpFR	15	3	0	DRUM	502	1	5	1	n/a	n/a	n/a	n/a	n/a
3017.398	n/a	RECOG_RESP	1508699	n/a	LTP063	ltpFR	15	3	0	DRUM	502	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3018.026	n/a	RECOG_CONF	1509013	n/a	LTP063	ltpFR	15	3	0	DRUM	502	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3019.46	n/a	RECOG_TARGET	1509730	n/a	LTP063	ltpFR	15	3	0	CAPITAL	238	1	5	1	n/a	n/a	n/a	n/a	n/a
3020.102	n/a	RECOG_RESP	1510051	n/a	LTP063	ltpFR	15	3	0	CAPITAL	238	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3020.66	n/a	RECOG_CONF	1510330	n/a	LTP063	ltpFR	15	3	0	CAPITAL	238	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3022.134	n/a	RECOG_TARGET	1511067	n/a	LTP063	ltpFR	15	3	0	ROAD	1196	1	5	1	n/a	n/a	n/a	n/a	n/a
3022.836	n/a	RECOG_RESP	1511418	n/a	LTP063	ltpFR	15	3	0	ROAD	1196	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3023.464	n/a	RECOG_CONF	1511732	n/a	LTP063	ltpFR	15	3	0	ROAD	1196	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3024.908	n/a	RECOG_TARGET	1512454	n/a	LTP063	ltpFR	15	3	-1	COOKIE	374	1	5	-1	n/a	n/a	n/a	n/a	n/a
3025.55	n/a	RECOG_RESP	1512775	n/a	LTP063	ltpFR	15	3	-1	COOKIE	374	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3026.128	n/a	RECOG_CONF	1513064	n/a	LTP063	ltpFR	15	3	-1	COOKIE	374	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3027.566	n/a	RECOG_TARGET	1513783	n/a	LTP063	ltpFR	15	3	0	ROBIN	1199	1	5	0	n/a	n/a	n/a	n/a	n/a
3028.354	n/a	RECOG_RESP	1514177	n/a	LTP063	ltpFR	15	3	0	ROBIN	1199	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3029.022	n/a	RECOG_CONF	1514511	n/a	LTP063	ltpFR	15	3	0	ROBIN	1199	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3030.406	n/a	RECOG_TARGET	1515203	n/a	LTP063	ltpFR	15	3	0	BIKE	125	1	5	1	n/a	n/a	n/a	n/a	n/a
3030.938	n/a	RECOG_RESP	1515469	n/a	LTP063	ltpFR	15	3	0	BIKE	125	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3031.588	n/a	RECOG_CONF	1515794	n/a	LTP063	ltpFR	15	3	0	BIKE	125	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3033.04	n/a	RECOG_LURE	1516520	n/a	LTP063	ltpFR	15	3	n/a	BOXER	160	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3033.672	n/a	RECOG_RESP	1516836	n/a	LTP063	ltpFR	15	3	n/a	BOXER	160	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3034.182	n/a	RECOG_CONF	1517091	n/a	LTP063	ltpFR	15	3	n/a	BOXER	160	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3035.73	n/a	RECOG_TARGET	1517865	n/a	LTP063	ltpFR	15	3	1	WIRE	1616	1	5	0	n/a	n/a	n/a	n/a	n/a
3036.382	n/a	RECOG_RESP	1518191	n/a	LTP063	ltpFR	15	3	1	WIRE	1616	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3037.004	n/a	RECOG_CONF	1518502	n/a	LTP063	ltpFR	15	3	1	WIRE	1616	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3038.388	n/a	RECOG_TARGET	1519194	n/a	LTP063	ltpFR	15	3	0	SAPPHIRE	1234	1	5	0	n/a	n/a	n/a	n/a	n/a
3038.906	n/a	RECOG_RESP	1519453	n/a	LTP063	ltpFR	15	3	0	SAPPHIRE	1234	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3039.45	n/a	RECOG_CONF	1519725	n/a	LTP063	ltpFR	15	3	0	SAPPHIRE	1234	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3041.044	n/a	RECOG_LURE	1520522	n/a	LTP063	ltpFR	15	3	n/a	BAG	69	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3041.684	n/a	RECOG_RESP	1520842	n/a	LTP063	ltpFR	15	3	n/a	BAG	69	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3042.114	n/a	RECOG_CONF	1521057	n/a	LTP063	ltpFR	15	3	n/a	BAG	69	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3043.768	n/a	RECOG_TARGET	1521884	n/a	LTP063	ltpFR	15	3	0	PALM	1007	1	5	1	n/a	n/a	n/a	n/a	n/a
3044.284	n/a	RECOG_RESP	1522142	n/a	LTP063	ltpFR	15	3	0	PALM	1007	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3044.906	n/a	RECOG_CONF	1522453	n/a	LTP063	ltpFR	15	3	0	PALM	1007	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3046.368	n/a	RECOG_LURE	1523184	n/a	LTP063	ltpFR	15	3	n/a	STRAW	1390	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3047.126	n/a	RECOG_RESP	1523563	n/a	LTP063	ltpFR	15	3	n/a	STRAW	1390	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3047.74	n/a	RECOG_CONF	1523870	n/a	LTP063	ltpFR	15	3	n/a	STRAW	1390	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3049.226	n/a	RECOG_LURE	1524613	n/a	LTP063	ltpFR	15	3	n/a	KIWI	781	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3049.852	n/a	RECOG_RESP	1524926	n/a	LTP063	ltpFR	15	3	n/a	KIWI	781	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3050.362	n/a	RECOG_CONF	1525181	n/a	LTP063	ltpFR	15	3	n/a	KIWI	781	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3051.892	n/a	RECOG_TARGET	1525946	n/a	LTP063	ltpFR	15	3	0	SCROLL	1257	1	5	1	n/a	n/a	n/a	n/a	n/a
3052.45	n/a	RECOG_RESP	1526225	n/a	LTP063	ltpFR	15	3	0	SCROLL	1257	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3053.04	n/a	RECOG_CONF	1526520	n/a	LTP063	ltpFR	15	3	0	SCROLL	1257	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3054.5	n/a	RECOG_TARGET	1527250	n/a	LTP063	ltpFR	15	3	0	SUPPER	1411	1	5	1	n/a	n/a	n/a	n/a	n/a
3055.1	n/a	RECOG_RESP	1527550	n/a	LTP063	ltpFR	15	3	0	SUPPER	1411	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3055.724	n/a	RECOG_CONF	1527862	n/a	LTP063	ltpFR	15	3	0	SUPPER	1411	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3057.156	n/a	RECOG_LURE	1528578	n/a	LTP063	ltpFR	15	3	n/a	COB	334	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3058.032	n/a	RECOG_RESP	1529016	n/a	LTP063	ltpFR	15	3	n/a	COB	334	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3059.176	n/a	RECOG_CONF	1529588	n/a	LTP063	ltpFR	15	3	n/a	COB	334	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3060.822	n/a	RECOG_TARGET	1530411	n/a	LTP063	ltpFR	15	3	1	DOG	480	1	5	1	n/a	n/a	n/a	n/a	n/a
3061.47	n/a	RECOG_RESP	1530735	n/a	LTP063	ltpFR	15	3	1	DOG	480	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3062.118	n/a	RECOG_CONF	1531059	n/a	LTP063	ltpFR	15	3	1	DOG	480	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3065.12	n/a	REC_START	1532560	n/a	LTP063	ltpFR	15	4	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3065.154	n/a	RECOG_TARGET	1532577	n/a	LTP063	ltpFR	15	4	-1	TANK	1432	1	5	-1	n/a	n/a	n/a	n/a	n/a
3065.708	n/a	RECOG_RESP	1532854	n/a	LTP063	ltpFR	15	4	-1	TANK	1432	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3066.282	n/a	RECOG_CONF	1533141	n/a	LTP063	ltpFR	15	4	-1	TANK	1432	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3067.67	n/a	RECOG_TARGET	1533835	n/a	LTP063	ltpFR	15	4	0	PUMP	1141	1	5	1	n/a	n/a	n/a	n/a	n/a
3068.254	n/a	RECOG_RESP	1534127	n/a	LTP063	ltpFR	15	4	0	PUMP	1141	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3068.876	n/a	RECOG_CONF	1534438	n/a	LTP063	ltpFR	15	4	0	PUMP	1141	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3070.312	n/a	RECOG_TARGET	1535156	n/a	LTP063	ltpFR	15	4	1	KNAPSACK	783	1	5	0	n/a	n/a	n/a	n/a	n/a
3071.176	n/a	RECOG_RESP	1535588	n/a	LTP063	ltpFR	15	4	1	KNAPSACK	783	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3071.83	n/a	RECOG_CONF	1535915	n/a	LTP063	ltpFR	15	4	1	KNAPSACK	783	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3073.336	n/a	RECOG_TARGET	1536668	n/a	LTP063	ltpFR	15	4	0	SOFA	1342	1	5	1	n/a	n/a	n/a	n/a	n/a
3073.866	n/a	RECOG_RESP	1536933	n/a	LTP063	ltpFR	15	4	0	SOFA	1342	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3074.464	n/a	RECOG_CONF	1537232	n/a	LTP063	ltpFR	15	4	0	SOFA	1342	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3075.9	n/a	RECOG_TARGET	1537950	n/a	LTP063	ltpFR	15	4	1	GROCERY	664	1	5	0	n/a	n/a	n/a	n/a	n/a
3076.404	n/a	RECOG_RESP	1538202	n/a	LTP063	ltpFR	15	4	1	GROCERY	664	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3076.988	n/a	RECOG_CONF	1538494	n/a	LTP063	ltpFR	15	4	1	GROCERY	664	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3078.4	n/a	RECOG_TARGET	1539200	n/a	LTP063	ltpFR	15	4	0	BEET	115	1	5	0	n/a	n/a	n/a	n/a	n/a
3078.854	n/a	RECOG_RESP	1539427	n/a	LTP063	ltpFR	15	4	0	BEET	115	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3079.462	n/a	RECOG_CONF	1539731	n/a	LTP063	ltpFR	15	4	0	BEET	115	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3080.948	n/a	RECOG_TARGET	1540474	n/a	LTP063	ltpFR	15	4	1	DIAL	457	1	5	0	n/a	n/a	n/a	n/a	n/a
3081.408	n/a	RECOG_RESP	1540704	n/a	LTP063	ltpFR	15	4	1	DIAL	457	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3082.006	n/a	RECOG_CONF	1541003	n/a	LTP063	ltpFR	15	4	1	DIAL	457	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3083.382	n/a	RECOG_LURE	1541691	n/a	LTP063	ltpFR	15	4	n/a	BROOK	177	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3084.088	n/a	RECOG_RESP	1542044	n/a	LTP063	ltpFR	15	4	n/a	BROOK	177	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3084.69	n/a	RECOG_CONF	1542345	n/a	LTP063	ltpFR	15	4	n/a	BROOK	177	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3086.13	n/a	RECOG_TARGET	1543065	n/a	LTP063	ltpFR	15	4	-1	BASKET	95	1	5	-1	n/a	n/a	n/a	n/a	n/a
3086.802	n/a	RECOG_RESP	1543401	n/a	LTP063	ltpFR	15	4	-1	BASKET	95	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3087.416	n/a	RECOG_CONF	1543708	n/a	LTP063	ltpFR	15	4	-1	BASKET	95	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3088.88	n/a	RECOG_TARGET	1544440	n/a	LTP063	ltpFR	15	4	0	JEEP	753	1	5	1	n/a	n/a	n/a	n/a	n/a
3089.332	n/a	RECOG_RESP	1544666	n/a	LTP063	ltpFR	15	4	0	JEEP	753	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3089.96	n/a	RECOG_CONF	1544980	n/a	LTP063	ltpFR	15	4	0	JEEP	753	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3091.338	n/a	RECOG_TARGET	1545669	n/a	LTP063	ltpFR	15	4	0	NEPTUNE	943	1	5	1	n/a	n/a	n/a	n/a	n/a
3091.86	n/a	RECOG_RESP	1545930	n/a	LTP063	ltpFR	15	4	0	NEPTUNE	943	1	n/a	1	n/a	n/a	n/a	n/a	n/a
3092.454	n/a	RECOG_CONF	1546227	n/a	LTP063	ltpFR	15	4	0	NEPTUNE	943	n/a	5	1	n/a	n/a	n/a	n/a	n/a
3093.862	n/a	RECOG_LURE	1546931	n/a	LTP063	ltpFR	15	4	n/a	SAND	1230	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3094.51	n/a	RECOG_RESP	1547255	n/a	LTP063	ltpFR	15	4	n/a	SAND	1230	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3095.048	n/a	RECOG_CONF	1547524	n/a	LTP063	ltpFR	15	4	n/a	SAND	1230	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3096.562	n/a	RECOG_LURE	1548281	n/a	LTP063	ltpFR	15	4	n/a	LABEL	790	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3097.258	n/a	RECOG_RESP	1548629	n/a	LTP063	ltpFR	15	4	n/a	LABEL	790	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3097.962	n/a	RECOG_CONF	1548981	n/a	LTP063	ltpFR	15	4	n/a	LABEL	790	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3099.394	n/a	RECOG_LURE	1549697	n/a	LTP063	ltpFR	15	4	n/a	BUBBLE	183	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3100.036	n/a	RECOG_RESP	1550018	n/a	LTP063	ltpFR	15	4	n/a	BUBBLE	183	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3100.686	n/a	RECOG_CONF	1550343	n/a	LTP063	ltpFR	15	4	n/a	BUBBLE	183	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3102.126	n/a	RECOG_LURE	1551063	n/a	LTP063	ltpFR	15	4	n/a	SCREEN	1253	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3102.786	n/a	RECOG_RESP	1551393	n/a	LTP063	ltpFR	15	4	n/a	SCREEN	1253	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3103.48	n/a	RECOG_CONF	1551740	n/a	LTP063	ltpFR	15	4	n/a	SCREEN	1253	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3104.884	n/a	RECOG_TARGET	1552442	n/a	LTP063	ltpFR	15	4	0	MOUTH	926	1	5	0	n/a	n/a	n/a	n/a	n/a
3105.434	n/a	RECOG_RESP	1552717	n/a	LTP063	ltpFR	15	4	0	MOUTH	926	1	n/a	0	n/a	n/a	n/a	n/a	n/a
3106.074	n/a	RECOG_CONF	1553037	n/a	LTP063	ltpFR	15	4	0	MOUTH	926	n/a	5	0	n/a	n/a	n/a	n/a	n/a
3107.516	n/a	RECOG_TARGET	1553758	n/a	LTP063	ltpFR	15	4	-1	MONUMENT	913	1	5	-1	n/a	n/a	n/a	n/a	n/a
3108.084	n/a	RECOG_RESP	1554042	n/a	LTP063	ltpFR	15	4	-1	MONUMENT	913	1	n/a	-1	n/a	n/a	n/a	n/a	n/a
3108.698	n/a	RECOG_CONF	1554349	n/a	LTP063	ltpFR	15	4	-1	MONUMENT	913	n/a	5	-1	n/a	n/a	n/a	n/a	n/a
3110.258	n/a	RECOG_LURE	1555129	n/a	LTP063	ltpFR	15	4	n/a	BALL	73	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3110.884	n/a	RECOG_RESP	1555442	n/a	LTP063	ltpFR	15	4	n/a	BALL	73	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3111.682	n/a	RECOG_CONF	1555841	n/a	LTP063	ltpFR	15	4	n/a	BALL	73	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
3113.224	n/a	RECOG_LURE	1556612	n/a	LTP063	ltpFR	15	4	n/a	SCAPEGOAT	1244	0	4	n/a	n/a	n/a	n/a	n/a	n/a
3113.892	n/a	RECOG_RESP	1556946	n/a	LTP063	ltpFR	15	4	n/a	SCAPEGOAT	1244	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3114.614	n/a	RECOG_CONF	1557307	n/a	LTP063	ltpFR	15	4	n/a	SCAPEGOAT	1244	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
