subject,session,trial,serialpos,word,recalled,raw_cosine,centered_cosine,true_word_rank,true_word_percentile,top1_correct,top5_correct,top10_correct,centered_true_word_rank,centered_true_word_percentile,centered_top1_correct,centered_top5_correct,centered_top10_correct
LTP293,22,14,22,SURVEY,0,0.8345613850213666,0.09370691904578951,414,0.2817391304347826,0,0,0,82,0.8591304347826088,0,0,0
LTP293,22,14,23,ARM,0,0.8220698001478448,-0.032424105649174584,471,0.18260869565217386,0,0,0,338,0.41391304347826086,0,0,0
LTP293,22,14,24,JELLO,1,0.8590714595144145,-0.07885186111307117,250,0.5669565217391304,0,0,0,453,0.2139130434782609,0,0,0
LTP293,22,15,1,PLUTO,0,0.8598305967788454,-0.06739905442767045,235,0.5930434782608696,0,0,0,411,0.28695652173913044,0,0,0
LTP293,22,15,2,BLUEPRINT,1,0.9096136785756346,0.16081024183857717,2,0.9982608695652174,0,1,1,35,0.9408695652173913,0,0,0
LTP293,22,15,3,BLENDER,0,0.9007815869471104,0.11161460371130796,2,0.9982608695652174,0,1,1,64,0.8904347826086957,0,0,0
LTP293,22,15,4,SPONGE,0,0.8676721495733968,0.01333351423142255,177,0.6939130434782609,0,0,0,259,0.551304347826087,0,0,0
LTP293,22,15,5,BROOK,0,0.8468415031076821,0.07243119426043644,318,0.44869565217391305,0,0,0,140,0.7582608695652174,0,0,0
LTP293,22,15,6,AUTHOR,0,0.853485357008315,-0.026298888664275016,285,0.5060869565217392,0,0,0,345,0.4017391304347826,0,0,0
LTP293,22,15,7,FLOWER,1,0.8852214306501996,0.08444378467748553,44,0.9252173913043478,0,0,0,116,0.8,0,0,0
LTP293,22,15,8,GOBLIN,0,0.8537281280670102,-0.014339712720347916,285,0.5060869565217392,0,0,0,327,0.43304347826086953,0,0,0
LTP293,22,15,9,CRAB,1,0.8725991444727341,-0.027592709247601304,142,0.7547826086956522,0,0,0,364,0.3686956521739131,0,0,0
LTP293,22,15,10,CLIMBER,0,0.8270895102719844,-0.05815601763444562,456,0.20869565217391306,0,0,0,437,0.24173913043478257,0,0,0
LTP293,22,15,11,NOVEL,0,0.8230333909372364,-0.07016009644387342,471,0.18260869565217386,0,0,0,444,0.2295652173913043,0,0,0
LTP293,22,15,12,SHRUB,0,0.8565961497901423,0.0009607232194321189,263,0.5443478260869565,0,0,0,293,0.49217391304347824,0,0,0
LTP293,22,15,13,SAUSAGE,0,0.808610027053772,-0.1932574031762807,488,0.15304347826086961,0,0,0,552,0.04173913043478261,0,0,0
LTP293,22,15,14,PICNIC,0,0.8266024943462269,-0.08009600930395887,446,0.22608695652173916,0,0,0,442,0.23304347826086957,0,0,0
LTP293,22,15,15,WAITER,0,0.836481885761096,-0.21140180843420045,392,0.31999999999999995,0,0,0,567,0.01565217391304352,0,0,0
LTP293,22,15,16,MACHINE,0,0.8352961022264728,-0.024758276064154965,417,0.27652173913043476,0,0,0,359,0.3773913043478261,0,0,0
LTP293,22,15,17,COMPASS,0,0.8789763388785412,0.0515995119105934,103,0.8226086956521739,0,0,0,189,0.6730434782608696,0,0,0
LTP293,22,15,18,REBEL,0,0.8375098217618714,0.010449016758293577,401,0.30434782608695654,0,0,0,261,0.5478260869565217,0,0,0
